id,type,date,date_unixtime,actor,actor_id,action,title,text,text_entities,from,from_id,photo,photo_file_size,width,height,edited,edited_unixtime,reactions,message_id,forwarded_from,forwarded_from_id,file,file_name,file_size,thumbnail,thumbnail_file_size,media_type,sticker_emoji,mime_type,poll,duration_seconds
761,message,[전화번호_마스킹]T18:46:58,[전화번호_마스킹],,,,,"[{""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/호치민-최초-아침부터-오픈-호치민-가라오케-blanco-karaoke-vietnam-hochiminh-karaoke""}, """"]","[{""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/호치민-최초-아침부터-오픈-호치민-가라오케-blanco-karaoke-vietnam-hochiminh-karaoke""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),197619,891,1260,,,,,,,,,,,,,,,,
762,message,[전화번호_마스킹]T18:46:58,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),107130,891,1260,,,,,,,,,,,,,,,,
763,message,[전화번호_마스킹]T13:04:08,[전화번호_마스킹],,,,,"[""청량고추 채팅 그룹방 이전\n\n방주소 : "", {""type"": ""link"", ""text"": ""https://t.me/hanoi6969""}, ""\nNew group : "", {""type"": ""link"", ""text"": ""https://t.me/hanoi6969""}, ""\n\n안녕하세요\n방 이동합니다\n이쪽으로  넘어오시기 바랍니다\n\nnew group\nplz come to new room..\n\n감사합니다""]","[{""type"": ""plain"", ""text"": ""청량고추 채팅 그룹방 이전\n\n방주소 : ""}, {""type"": ""link"", ""text"": ""https://t.me/hanoi6969""}, {""type"": ""plain"", ""text"": ""\nNew group : ""}, {""type"": ""link"", ""text"": ""https://t.me/hanoi6969""}, {""type"": ""plain"", ""text"": ""\n\n안녕하세요\n방 이동합니다\n이쪽으로  넘어오시기 바랍니다\n\nnew group\nplz come to new room..\n\n감사합니다""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,,,,,,,,,,,
767,message,[전화번호_마스킹]T15:34:24,[전화번호_마스킹],,,,,"[""하노이 제대로 된 솥뚜껑 삼겹살!!\n\n한라산 식당(에메랄드 아파트 내)\n-에메랄드 당구장 옆\n-1층 어린이 놀이방 갖춤\n\n맛은 200% 보장!!\n감칠맛 나게 숙성된 통김치와 삼겹살을\n음미해 보시기 바랍니다.\n\n예약문의\n[전화번호_마스킹]\n\n\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/하노이-솥뚜껑-삼겹살-한라산-식당-최적의-숙성-통김치와-함께-즐겨보세요""}, ""\n\n구글위치\n"", {""type"": ""link"", ""text"": ""https://goo.gl/maps/pfDM4B4SLPsufLTy6""}, """"]","[{""type"": ""plain"", ""text"": ""하노이 제대로 된 솥뚜껑 삼겹살!!\n\n한라산 식당(에메랄드 아파트 내)\n-에메랄드 당구장 옆\n-1층 어린이 놀이방 갖춤\n\n맛은 200% 보장!!\n감칠맛 나게 숙성된 통김치와 삼겹살을\n음미해 보시기 바랍니다.\n\n예약문의\n[전화번호_마스킹]\n\n\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/하노이-솥뚜껑-삼겹살-한라산-식당-최적의-숙성-통김치와-함께-즐겨보세요""}, {""type"": ""plain"", ""text"": ""\n\n구글위치\n""}, {""type"": ""link"", ""text"": ""https://goo.gl/maps/pfDM4B4SLPsufLTy6""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),252508,891,1260,[전화번호_마스킹]T19:24:35,[전화번호_마스킹],,,,,,,,,,,,,,
768,message,[전화번호_마스킹]T15:34:24,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),227479,891,1260,,,,,,,,,,,,,,,,
769,message,[전화번호_마스킹]T15:34:24,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),199677,891,1260,,,,,,,,,,,,,,,,
770,message,[전화번호_마스킹]T16:59:12,[전화번호_마스킹],,,,,"[""방주소 : "", {""type"": ""link"", ""text"": ""https://t.me/hanoi6979""}, ""\n\n안녕하세요\n방 이동합니다\n이쪽으로  넘어오시기 바랍니다\n\n감사합니다~\n\nhello!\nmove new group~\nplz come to new room..\n\nnew group : "", {""type"": ""link"", ""text"": ""https://t.me/hanoi6979""}, ""\n\nthanks~""]","[{""type"": ""plain"", ""text"": ""방주소 : ""}, {""type"": ""link"", ""text"": ""https://t.me/hanoi6979""}, {""type"": ""plain"", ""text"": ""\n\n안녕하세요\n방 이동합니다\n이쪽으로  넘어오시기 바랍니다\n\n감사합니다~\n\nhello!\nmove new group~\nplz come to new room..\n\nnew group : ""}, {""type"": ""link"", ""text"": ""https://t.me/hanoi6979""}, {""type"": ""plain"", ""text"": ""\n\nthanks~""}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,,,,,,,,,,,,,,,,
771,message,[전화번호_마스킹]T14:25:49,[전화번호_마스킹],,,,,"[{""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/베트남-하노이-위스키-바-윈저-위스키-바-windsor-whiskey-bar-vietnam-hanoi-whiskey-bar""}, """"]","[{""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/베트남-하노이-위스키-바-윈저-위스키-바-windsor-whiskey-bar-vietnam-hanoi-whiskey-bar""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),143668,891,1260,,,,,,,,,,,,,,,,
773,message,[전화번호_마스킹]T14:25:49,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),62989,800,800,,,,,,,,,,,,,,,,
774,message,[전화번호_마스킹]T14:25:49,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),77434,800,800,,,,,,,,,,,,,,,,
775,message,[전화번호_마스킹]T14:25:49,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),68589,709,960,,,,,,,,,,,,,,,,
776,message,[전화번호_마스킹]T18:15:42,[전화번호_마스킹],,,,,"[""안녕하세요\n고급 SPA 아일라(Ayla spa hanoi)입니다.\n\n커플, 비즈니스 초대, 가족 등일 편안히\n즐길수 있는 좋은 곳~\n\n혼자오시면 1인실 제공됩니다^^\n\n오일은 6가지중 1선택 가능하며\n100% Soths 브랜드만 사용합니다.\n강도에 따른 다양한 마사지 선택도 가능합니다.\n직원교육이 잘 되어 있고\n저렴한 금액에 5성급 호텔식 마사지\n체험을 해보시기 바랍니다.\n\n영업시간\n오전10 ~ 밤10시\n밤9 방문 - 60분 코스가능\n밤 8시30분 방문 - 90분 코스가능\n\n예약문의\n[전화번호_마스킹]\n카톡예약 "", {""type"": ""link"", ""text"": ""http://pf.kakao.com/_tYyjT""}, ""\nAyla spa 검색(카카오 플러스 친구)\n\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/하노이-spa-마사지-아일라-스파-하노이-ayla-spa-hanoi-비즈니스-초대-가족-커플-등이-오기좋은-곳""}, """"]","[{""type"": ""plain"", ""text"": ""안녕하세요\n고급 SPA 아일라(Ayla spa hanoi)입니다.\n\n커플, 비즈니스 초대, 가족 등일 편안히\n즐길수 있는 좋은 곳~\n\n혼자오시면 1인실 제공됩니다^^\n\n오일은 6가지중 1선택 가능하며\n100% Soths 브랜드만 사용합니다.\n강도에 따른 다양한 마사지 선택도 가능합니다.\n직원교육이 잘 되어 있고\n저렴한 금액에 5성급 호텔식 마사지\n체험을 해보시기 바랍니다.\n\n영업시간\n오전10 ~ 밤10시\n밤9 방문 - 60분 코스가능\n밤 8시30분 방문 - 90분 코스가능\n\n예약문의\n[전화번호_마스킹]\n카톡예약 ""}, {""type"": ""link"", ""text"": ""http://pf.kakao.com/_tYyjT""}, {""type"": ""plain"", ""text"": ""\nAyla spa 검색(카카오 플러스 친구)\n\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/하노이-spa-마사지-아일라-스파-하노이-ayla-spa-hanoi-비즈니스-초대-가족-커플-등이-오기좋은-곳""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),183947,1024,1280,[전화번호_마스킹]T18:49:32,[전화번호_마스킹],,,,,,,,,,,,,,
777,message,[전화번호_마스킹]T18:15:42,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),178476,891,1260,,,,,,,,,,,,,,,,
778,message,[전화번호_마스킹]T11:44:07,[전화번호_마스킹],,,,,"[""윈저바 - 코로나 기간 이벤트\n\n맥주 5$ 소주 15$(룸티시만 별도)\n\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/베트남-하노이-위스키-바-윈저-위스키-바-windsor-whiskey-bar-vietnam-hanoi-whiskey-bar""}, """"]","[{""type"": ""plain"", ""text"": ""윈저바 - 코로나 기간 이벤트\n\n맥주 5$ 소주 15$(룸티시만 별도)\n\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/베트남-하노이-위스키-바-윈저-위스키-바-windsor-whiskey-bar-vietnam-hanoi-whiskey-bar""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),145902,960,1280,[전화번호_마스킹]T19:02:32,[전화번호_마스킹],,,,,,,,,,,,,,
780,message,[전화번호_마스킹]T11:44:07,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),78595,709,960,,,,,,,,,,,,,,,,
783,message,[전화번호_마스킹]T19:09:53,[전화번호_마스킹],,,,,"[""🎉🎉🎉grand open🎉🎉🎉\n   \n   🎊박닌 옥타곤 가라오케🎊\n \n🥇1등🥇\n\n🔮신곡완비(2020년6월)\n🔮럭셔리한 인테리어(접대최적화)\n🔮박닌 내 어디든 픽업 가능\n\n🔞전투적으로 박터지게 \n즐기시기만 하면 됩니다🔞\n\n📱 [전화번호_마스킹]📱\n\nKatalk : hasangyo\n\n📮29 n3 đường ngọc han công chúa\n📮앵콜 가라오케 맞은편\n\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/박닌-가라오케-신규-오픈-옥타곤-가라오케-최고시설-신규구축-octagon-karaoke""}, """"]","[{""type"": ""plain"", ""text"": ""🎉🎉🎉grand open🎉🎉🎉\n   \n   🎊박닌 옥타곤 가라오케🎊\n \n🥇1등🥇\n\n🔮신곡완비(2020년6월)\n🔮럭셔리한 인테리어(접대최적화)\n🔮박닌 내 어디든 픽업 가능\n\n🔞전투적으로 박터지게 \n즐기시기만 하면 됩니다🔞\n\n📱 [전화번호_마스킹]📱\n\nKatalk : hasangyo\n\n📮29 n3 đường ngọc han công chúa\n📮앵콜 가라오케 맞은편\n\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/박닌-가라오케-신규-오픈-옥타곤-가라오케-최고시설-신규구축-octagon-karaoke""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),134911,891,1260,[전화번호_마스킹]T01:38:52,[전화번호_마스킹],,,,,,,,,,,,,,
784,message,[전화번호_마스킹]T19:09:53,[전화번호_마스킹],,,,,,[],베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),262048,904,1280,,,,,,,,,,,,,,,,
785,message,[전화번호_마스킹]T14:13:04,[전화번호_마스킹],,,,,"[{""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/명불허전-박닌-가라오케-핫플레이스-앵콜-가라오케-encore-karaoke-bac-ninh""}, """"]","[{""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/명불허전-박닌-가라오케-핫플레이스-앵콜-가라오케-encore-karaoke-bac-ninh""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),187874,904,1280,,,,,,,,,,,,,,,,
786,message,[전화번호_마스킹]T17:49:02,[전화번호_마스킹],,,,,"[""!!코로나 극복 할인 이벤트!!\n\n이벤트 참여방법\n예약또는 방문시에\n\""청량고추 보고 문의드립니다\""\n말씀해 주세요\n\n1.문 VIP 마사지(미딩)\n이벤트\n전메뉴 30만동 할인\n\n2.홍콩VIP 마사지(중화)\n이벤트\n1.2번 코스 20만동 할인\n2.3번 코스 30만동 할인\n\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/업소이벤트-문-마사지와-홍콩-마사지-코로나-극복-이벤트""}, """"]","[{""type"": ""plain"", ""text"": ""!!코로나 극복 할인 이벤트!!\n\n이벤트 참여방법\n예약또는 방문시에\n\""청량고추 보고 문의드립니다\""\n말씀해 주세요\n\n1.문 VIP 마사지(미딩)\n이벤트\n전메뉴 30만동 할인\n\n2.홍콩VIP 마사지(중화)\n이벤트\n1.2번 코스 20만동 할인\n2.3번 코스 30만동 할인\n\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/업소이벤트-문-마사지와-홍콩-마사지-코로나-극복-이벤트""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),205913,760,1280,[전화번호_마스킹]T16:20:08,[전화번호_마스킹],,,,,,,,,,,,,,
787,message,[전화번호_마스킹]T22:10:26,[전화번호_마스킹],,,,,"[""안녕하세요 청량고추 주인장입니다.\n코로나 문제로 공식적으로 가라오깨, 클럽 영업중지이지만 예약제로 운영하는곳은 있습니다.\n\n업소 이용을 원하시는 분들은 저에게\n메시지 주시면 그날그날 가능한 업소 조인시켜드리니 연락 주시가 바랍니다.\n\n감사합니다.\n\n카톡 vinaforman\n텔레그램 "", {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, """"]","[{""type"": ""plain"", ""text"": ""안녕하세요 청량고추 주인장입니다.\n코로나 문제로 공식적으로 가라오깨, 클럽 영업중지이지만 예약제로 운영하는곳은 있습니다.\n\n업소 이용을 원하시는 분들은 저에게\n메시지 주시면 그날그날 가능한 업소 조인시켜드리니 연락 주시가 바랍니다.\n\n감사합니다.\n\n카톡 vinaforman\n텔레그램 ""}, {""type"": ""mention"", ""text"": ""@[아이디_마스킹]""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],,,,,[전화번호_마스킹]T17:51:26,[전화번호_마스킹],,,,,,,,,,,,,,
788,message,[전화번호_마스킹]T12:42:35,[전화번호_마스킹],,,,,"[""안녕하세요.\n남쭝엔 구이전문점 참숯진갈매기입니다.\n(구.김씨네24시 위치)\n\n배달과 매장을 같이 운영하고 있으며\n배달가격 그대로 추가비용없이 매장에서\n즐기실수 있는 게 장점입니다.\n\n착한가격과 질좋은 고기를 공급할수 있도록\n항상 노력하고 있습니다.\n\n배달 및 문의\n"", {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, ""\n\n"", {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/정육-식당과-포차와의-만남-착한-가격-맛좋은-고기로-승부-합니다-하노이-남쭝엔-참숯진갈매기-포차""}, """"]","[{""type"": ""plain"", ""text"": ""안녕하세요.\n남쭝엔 구이전문점 참숯진갈매기입니다.\n(구.김씨네24시 위치)\n\n배달과 매장을 같이 운영하고 있으며\n배달가격 그대로 추가비용없이 매장에서\n즐기실수 있는 게 장점입니다.\n\n착한가격과 질좋은 고기를 공급할수 있도록\n항상 노력하고 있습니다.\n\n배달 및 문의\n""}, {""type"": ""phone"", ""text"": ""[전화번호_마스킹]""}, {""type"": ""plain"", ""text"": ""\n\n""}, {""type"": ""link"", ""text"": ""https://www.vina-forman79.com/post/정육-식당과-포차와의-만남-착한-가격-맛좋은-고기로-승부-합니다-하노이-남쭝엔-참숯진갈매기-포차""}, {""type"": ""plain"", ""text"": """"}]",베트남청량고추 베트남 밤문화 가라오케 KTV 유흥 업소안내 채널,channel[전화번호_마스킹],(File not included. Change data exporting settings to download.),285770,891,1260,[전화번호_마스킹]T12:14:10,[전화번호_마스킹],,,,,,,,,,,,,,
